Frame,Class,accuracy,Bounding Box
1391.0,Spinning Top,0.9850995,"(1038, 430, 157, 21)"
1392.0,Spinning Top,0.9840965,"(1038, 430, 157, 21)"
1393.0,Spinning Top,0.9488152,"(1083, 451, 56, 10)"
1393.0,Spinning Top,0.9488152,"(1035, 439, 48, 13)"
1394.0,Spinning Top,0.94973475,"(1083, 451, 56, 10)"
1394.0,Spinning Top,0.94973475,"(1035, 439, 48, 13)"
1395.0,Spinning Top,0.99701154,"(1057, 443, 12, 14)"
1396.0,Spinning Top,0.9970229,"(1057, 443, 12, 14)"
1397.0,Spinning Top,0.9983,"(1063, 443, 14, 16)"
1398.0,Spinning Top,0.99829596,"(1063, 443, 14, 16)"
1399.0,Spinning Top,0.9958626,"(1068, 463, 90, 16)"
1400.0,Spinning Top,0.9958477,"(1068, 463, 90, 16)"
1401.0,Spinning Top,0.9982718,"(1084, 468, 73, 12)"
1402.0,Spinning Top,0.9983253,"(1084, 468, 73, 12)"
1403.0,Spinning Top,0.9991992,"(1097, 466, 50, 12)"
1404.0,Spinning Top,0.9992293,"(1097, 466, 50, 12)"
1429.0,Spinning Top,0.985302,"(1109, 426, 24, 17)"
1430.0,Spinning Top,0.98499435,"(1109, 426, 24, 17)"
1431.0,Spinning Top,0.9903866,"(1092, 416, 27, 15)"
1432.0,Spinning Top,0.99146605,"(1092, 416, 27, 15)"
1433.0,Spinning Top,0.98717505,"(1079, 410, 27, 14)"
1434.0,Spinning Top,0.98699725,"(1079, 410, 27, 14)"
1435.0,Spinning Top,0.98987937,"(1057, 400, 30, 12)"
1436.0,Spinning Top,0.98969764,"(1057, 400, 30, 12)"
1437.0,Spinning Top,0.9859547,"(1111, 295, 24, 94)"
1438.0,Spinning Top,0.9866888,"(1111, 295, 24, 94)"
1439.0,Spinning Top,0.99072987,"(1034, 385, 10, 19)"
1439.0,Spinning Top,0.99072987,"(1078, 311, 26, 55)"
1440.0,Spinning Top,0.99140304,"(1034, 385, 10, 19)"
1440.0,Spinning Top,0.99140304,"(1078, 311, 26, 55)"
1441.0,Spinning Top,0.9912737,"(999, 379, 22, 9)"
1441.0,Spinning Top,0.9912737,"(1076, 288, 26, 90)"
1442.0,Spinning Top,0.9917591,"(1076, 288, 26, 90)"
1443.0,Spinning Top,0.9962528,"(1028, 303, 24, 45)"
1443.0,Spinning Top,0.9962528,"(1082, 308, 24, 32)"
1444.0,Spinning Top,0.99601644,"(1028, 303, 24, 45)"
1444.0,Spinning Top,0.99601644,"(1082, 308, 24, 32)"
1445.0,Spinning Top,0.9921854,"(957, 371, 22, 9)"
1445.0,Spinning Top,0.9921854,"(1006, 308, 26, 33)"
1445.0,Spinning Top,0.9921854,"(1049, 293, 30, 60)"
1446.0,Spinning Top,0.99233574,"(957, 371, 22, 9)"
1446.0,Spinning Top,0.99233574,"(1006, 308, 26, 33)"
1446.0,Spinning Top,0.99233574,"(1049, 293, 30, 60)"
1447.0,Spinning Top,0.9878462,"(1012, 280, 28, 84)"
1448.0,Spinning Top,0.98787075,"(1012, 280, 28, 84)"
1449.0,Spinning Top,0.99410456,"(1018, 302, 26, 34)"
1449.0,Spinning Top,0.99410456,"(962, 300, 26, 38)"
1450.0,Spinning Top,0.9941896,"(1018, 302, 26, 34)"
1450.0,Spinning Top,0.9941896,"(962, 300, 26, 38)"
1451.0,Spinning Top,0.98982435,"(972, 278, 28, 76)"
1451.0,Spinning Top,0.98982435,"(993, 300, 46, 16)"
1452.0,Spinning Top,0.9894671,"(972, 278, 28, 76)"
1452.0,Spinning Top,0.9894671,"(993, 300, 46, 16)"
1453.0,Spinning Top,0.98118615,"(955, 269, 26, 88)"
1454.0,Spinning Top,0.9816616,"(955, 269, 26, 88)"
1455.0,Spinning Top,0.9916363,"(909, 301, 22, 24)"
1455.0,Spinning Top,0.9916363,"(970, 300, 26, 26)"
1456.0,Spinning Top,0.99094677,"(909, 301, 22, 24)"
1456.0,Spinning Top,0.99094677,"(970, 300, 26, 26)"
1457.0,Spinning Top,0.99410653,"(921, 267, 26, 92)"
1458.0,Spinning Top,0.9942662,"(921, 267, 26, 92)"
1459.0,Spinning Top,0.994354,"(870, 296, 22, 34)"
1459.0,Spinning Top,0.994354,"(914, 280, 28, 60)"
1460.0,Spinning Top,0.99443406,"(870, 296, 22, 34)"
1460.0,Spinning Top,0.99443406,"(914, 280, 28, 60)"
1461.0,Spinning Top,0.99481493,"(937, 365, 10, 19)"
1461.0,Spinning Top,0.99481493,"(867, 293, 26, 48)"
1461.0,Spinning Top,0.99481493,"(910, 300, 35, 31)"
1462.0,Spinning Top,0.99491173,"(937, 365, 10, 19)"
1462.0,Spinning Top,0.99491173,"(866, 293, 26, 47)"
1462.0,Spinning Top,0.99491173,"(910, 300, 35, 31)"
1463.0,Spinning Top,0.9873625,"(868, 274, 28, 84)"
1464.0,Spinning Top,0.9882675,"(868, 274, 28, 84)"
1465.0,Spinning Top,0.9751813,"(851, 273, 32, 94)"
1466.0,Spinning Top,0.9759661,"(851, 273, 32, 94)"
1467.0,Spinning Top,0.9464478,"(817, 311, 26, 28)"
1467.0,Spinning Top,0.9464478,"(870, 300, 34, 49)"
1468.0,Spinning Top,0.9427312,"(817, 311, 26, 28)"
1468.0,Spinning Top,0.9427312,"(870, 300, 34, 49)"
1469.0,Spinning Top,0.8924843,"(839, 284, 34, 94)"
1470.0,Spinning Top,0.8881911,"(839, 284, 34, 94)"
1471.0,Spinning Top,0.90163887,"(813, 314, 32, 47)"
1471.0,Spinning Top,0.90163887,"(865, 319, 30, 32)"
1472.0,Spinning Top,0.90132594,"(813, 314, 32, 47)"
1472.0,Spinning Top,0.90132594,"(865, 319, 30, 32)"
1473.0,Spinning Top,0.96877354,"(837, 297, 32, 94)"
1474.0,Spinning Top,0.9693001,"(837, 297, 32, 94)"
1475.0,Spinning Top,0.95323306,"(833, 297, 34, 104)"
1476.0,Spinning Top,0.9522732,"(833, 297, 34, 104)"
1477.0,Spinning Top,0.9789444,"(810, 346, 49, 29)"
1477.0,Spinning Top,0.9789444,"(847, 333, 69, 35)"
1478.0,Spinning Top,0.9784167,"(810, 346, 49, 29)"
1478.0,Spinning Top,0.9784167,"(847, 333, 69, 35)"
1479.0,Spinning Top,0.9801437,"(848, 318, 35, 95)"
1480.0,Spinning Top,0.9811555,"(848, 318, 35, 95)"
1481.0,Spinning Top,0.95792985,"(833, 346, 38, 57)"
1481.0,Spinning Top,0.95792985,"(891, 355, 33, 38)"
1482.0,Spinning Top,0.9595444,"(833, 346, 38, 57)"
1482.0,Spinning Top,0.9595444,"(891, 355, 33, 38)"
1483.0,Spinning Top,0.99221694,"(889, 453, 8, 22)"
1483.0,Spinning Top,0.99221694,"(851, 457, 12, 14)"
1483.0,Spinning Top,0.99221694,"(877, 325, 36, 106)"
1484.0,Spinning Top,0.9924845,"(888, 452, 8, 24)"
1484.0,Spinning Top,0.9924845,"(851, 457, 12, 14)"
1484.0,Spinning Top,0.9924845,"(878, 324, 36, 108)"
1485.0,Spinning Top,0.9965899,"(936, 445, 9, 29)"
1485.0,Spinning Top,0.9965899,"(883, 324, 38, 111)"
1486.0,Spinning Top,0.99652547,"(936, 445, 9, 29)"
1486.0,Spinning Top,0.99652547,"(883, 324, 38, 111)"
1487.0,Spinning Top,0.9950411,"(881, 363, 34, 52)"
1487.0,Spinning Top,0.9950411,"(926, 360, 56, 36)"
1488.0,Spinning Top,0.9950303,"(870, 373, 70, 32)"
1488.0,Spinning Top,0.9950303,"(926, 360, 56, 37)"
1489.0,Spinning Top,0.9935091,"(940, 361, 6, 23)"
1489.0,Spinning Top,0.9935091,"(928, 336, 40, 104)"
1490.0,Spinning Top,0.9936608,"(940, 361, 6, 23)"
1490.0,Spinning Top,0.9936608,"(928, 336, 40, 104)"
1491.0,Spinning Top,0.99952865,"(869, 457, 28, 11)"
1491.0,Spinning Top,0.99952865,"(941, 332, 46, 107)"
1492.0,Spinning Top,0.999537,"(869, 457, 28, 11)"
1492.0,Spinning Top,0.999537,"(941, 332, 45, 107)"
1493.0,Spinning Top,0.9990491,"(936, 365, 114, 40)"
1494.0,Spinning Top,0.9990171,"(936, 365, 114, 40)"
1495.0,Spinning Top,0.999067,"(1039, 457, 8, 22)"
1495.0,Spinning Top,0.999067,"(987, 325, 42, 116)"
1496.0,Spinning Top,0.99911255,"(1039, 457, 8, 22)"
1496.0,Spinning Top,0.99911255,"(987, 325, 42, 116)"
1497.0,Spinning Top,0.9992507,"(982, 363, 57, 37)"
1497.0,Spinning Top,0.9992507,"(1036, 340, 40, 80)"
1498.0,Spinning Top,0.9992312,"(982, 363, 57, 37)"
1498.0,Spinning Top,0.9992312,"(1036, 340, 40, 80)"
1499.0,Spinning Top,0.9952852,"(945, 434, 20, 10)"
1499.0,Spinning Top,0.9952852,"(1041, 321, 42, 111)"
1500.0,Spinning Top,0.99543387,"(945, 434, 20, 10)"
1500.0,Spinning Top,0.99543387,"(1041, 321, 42, 111)"
1501.0,Spinning Top,0.991549,"(1061, 321, 44, 106)"
1502.0,Spinning Top,0.9913771,"(1061, 321, 44, 106)"
1503.0,Spinning Top,0.99876654,"(536, 476, 16, 45)"
1503.0,Spinning Top,0.99876654,"(983, 432, 32, 16)"
1503.0,Spinning Top,0.99876654,"(1079, 317, 42, 108)"
1504.0,Spinning Top,0.998776,"(536, 476, 16, 45)"
1504.0,Spinning Top,0.998776,"(983, 431, 32, 17)"
1504.0,Spinning Top,0.998776,"(1079, 317, 42, 108)"
1505.0,Spinning Top,0.9933164,"(586, 590, 16, 20)"
1505.0,Spinning Top,0.9933164,"(561, 425, 14, 12)"
1505.0,Spinning Top,0.9933164,"(987, 417, 53, 24)"
1505.0,Spinning Top,0.9933164,"(1057, 356, 47, 34)"
1506.0,Spinning Top,0.9928884,"(586, 590, 16, 20)"
1506.0,Spinning Top,0.9928884,"(561, 425, 14, 12)"
1506.0,Spinning Top,0.9928884,"(987, 417, 53, 24)"
1506.0,Spinning Top,0.9928884,"(1057, 356, 47, 34)"
1507.0,Spinning Top,0.9920167,"(586, 597, 34, 18)"
1507.0,Spinning Top,0.9920167,"(557, 421, 16, 22)"
1507.0,Spinning Top,0.9920167,"(1004, 417, 52, 22)"
1507.0,Spinning Top,0.9920167,"(582, 402, 14, 10)"
1507.0,Spinning Top,0.9920167,"(1087, 339, 34, 48)"
1508.0,Spinning Top,0.99258924,"(586, 597, 34, 18)"
1508.0,Spinning Top,0.99258924,"(557, 421, 16, 22)"
1508.0,Spinning Top,0.99258924,"(1004, 417, 52, 22)"
1508.0,Spinning Top,0.99258924,"(582, 402, 14, 10)"
1508.0,Spinning Top,0.99258924,"(1087, 339, 34, 48)"
1509.0,Spinning Top,0.99701405,"(589, 604, 41, 18)"
1509.0,Spinning Top,0.99701405,"(553, 408, 29, 28)"
1509.0,Spinning Top,0.99701405,"(1016, 409, 58, 26)"
1509.0,Spinning Top,0.99701405,"(983, 299, 14, 20)"
1510.0,Spinning Top,0.9970806,"(589, 604, 41, 18)"
1510.0,Spinning Top,0.9970806,"(553, 408, 29, 28)"
1510.0,Spinning Top,0.9970806,"(1016, 409, 58, 26)"
1510.0,Spinning Top,0.9970806,"(983, 299, 14, 20)"
1511.0,Spinning Top,0.9959353,"(595, 607, 54, 24)"
1511.0,Spinning Top,0.9959353,"(506, 500, 42, 10)"
1511.0,Spinning Top,0.9959353,"(1034, 411, 51, 20)"
1511.0,Spinning Top,0.9959353,"(565, 398, 23, 45)"
1511.0,Spinning Top,0.9959353,"(981, 299, 14, 20)"
1512.0,Spinning Top,0.99627185,"(595, 607, 54, 24)"
1512.0,Spinning Top,0.99627185,"(506, 500, 42, 10)"
1512.0,Spinning Top,0.99627185,"(1033, 411, 51, 20)"
1512.0,Spinning Top,0.99627185,"(565, 398, 23, 45)"
1512.0,Spinning Top,0.99627185,"(981, 299, 14, 20)"
1513.0,Spinning Top,0.9985607,"(601, 615, 54, 24)"
1513.0,Spinning Top,0.9985607,"(518, 481, 12, 30)"
1513.0,Spinning Top,0.9985607,"(1038, 403, 57, 18)"
1513.0,Spinning Top,0.9985607,"(568, 387, 23, 57)"
1513.0,Spinning Top,0.9985607,"(980, 298, 14, 18)"
1514.0,Spinning Top,0.9985108,"(601, 615, 54, 24)"
1514.0,Spinning Top,0.9985108,"(518, 481, 12, 30)"
1514.0,Spinning Top,0.9985108,"(1038, 403, 57, 18)"
1514.0,Spinning Top,0.9985108,"(568, 387, 23, 57)"
1514.0,Spinning Top,0.9985108,"(980, 298, 14, 18)"
1515.0,Spinning Top,0.99923205,"(1066, 682, 14, 30)"
1515.0,Spinning Top,0.99923205,"(607, 621, 60, 26)"
1515.0,Spinning Top,0.99923205,"(509, 493, 26, 12)"
1515.0,Spinning Top,0.99923205,"(1046, 391, 57, 29)"
1515.0,Spinning Top,0.99923205,"(572, 381, 23, 61)"
1515.0,Spinning Top,0.99923205,"(978, 296, 14, 22)"
1516.0,Spinning Top,0.9992797,"(1066, 682, 14, 30)"
1516.0,Spinning Top,0.9992797,"(607, 621, 60, 26)"
1516.0,Spinning Top,0.9992797,"(509, 493, 26, 12)"
1516.0,Spinning Top,0.9992797,"(1046, 391, 57, 29)"
1516.0,Spinning Top,0.9992797,"(572, 381, 23, 61)"
1516.0,Spinning Top,0.9992797,"(978, 296, 14, 22)"
1517.0,Spinning Top,0.9991666,"(629, 629, 38, 21)"
1517.0,Spinning Top,0.9991666,"(510, 546, 33, 13)"
1517.0,Spinning Top,0.9991666,"(514, 477, 11, 23)"
1517.0,Spinning Top,0.9991666,"(1051, 391, 49, 24)"
1517.0,Spinning Top,0.9991666,"(976, 294, 15, 24)"
1518.0,Spinning Top,0.99914527,"(629, 629, 38, 21)"
1518.0,Spinning Top,0.99914527,"(510, 546, 33, 13)"
1518.0,Spinning Top,0.99914527,"(514, 477, 11, 23)"
1518.0,Spinning Top,0.99914527,"(1051, 391, 49, 24)"
1518.0,Spinning Top,0.99914527,"(976, 294, 15, 24)"
1519.0,Spinning Top,0.9987306,"(1065, 683, 12, 25)"
1519.0,Spinning Top,0.9987306,"(1086, 687, 15, 15)"
1519.0,Spinning Top,0.9987306,"(1118, 676, 8, 20)"
1519.0,Spinning Top,0.9987306,"(726, 672, 27, 12)"
1519.0,Spinning Top,0.9987306,"(580, 635, 25, 10)"
1519.0,Spinning Top,0.9987306,"(423, 517, 159, 42)"
1519.0,Spinning Top,0.9987306,"(537, 399, 11, 22)"
1519.0,Spinning Top,0.9987306,"(1050, 381, 55, 19)"
1519.0,Spinning Top,0.9987306,"(938, 284, 12, 40)"
1520.0,Spinning Top,0.99875236,"(1065, 683, 12, 25)"
1520.0,Spinning Top,0.99875236,"(1086, 687, 15, 15)"
1520.0,Spinning Top,0.99875236,"(1118, 676, 8, 20)"
1520.0,Spinning Top,0.99875236,"(726, 672, 27, 12)"
1520.0,Spinning Top,0.99875236,"(580, 635, 25, 10)"
1520.0,Spinning Top,0.99875236,"(423, 517, 159, 42)"
1520.0,Spinning Top,0.99875236,"(537, 399, 11, 22)"
1520.0,Spinning Top,0.99875236,"(1050, 381, 55, 19)"
1520.0,Spinning Top,0.99875236,"(938, 284, 12, 40)"
1521.0,Spinning Top,0.99711645,"(885, 693, 12, 14)"
1521.0,Spinning Top,0.99711645,"(813, 690, 60, 14)"
1521.0,Spinning Top,0.99711645,"(1032, 667, 8, 39)"
1521.0,Spinning Top,0.99711645,"(571, 635, 35, 12)"
1521.0,Spinning Top,0.99711645,"(456, 567, 99, 20)"
1521.0,Spinning Top,0.99711645,"(475, 448, 19, 79)"
1521.0,Spinning Top,0.99711645,"(525, 400, 13, 31)"
1521.0,Spinning Top,0.99711645,"(1054, 378, 44, 16)"
1521.0,Spinning Top,0.99711645,"(710, 328, 10, 22)"
1521.0,Spinning Top,0.99711645,"(274, 154, 22, 18)"
1522.0,Spinning Top,0.9971957,"(885, 693, 12, 14)"
1522.0,Spinning Top,0.9971957,"(813, 690, 60, 14)"
1522.0,Spinning Top,0.9971957,"(1032, 667, 8, 39)"
1522.0,Spinning Top,0.9971957,"(571, 635, 35, 12)"
1522.0,Spinning Top,0.9971957,"(456, 567, 99, 20)"
1522.0,Spinning Top,0.9971957,"(475, 448, 19, 79)"
1522.0,Spinning Top,0.9971957,"(525, 400, 13, 31)"
1522.0,Spinning Top,0.9971957,"(1054, 378, 45, 16)"
1522.0,Spinning Top,0.9971957,"(710, 328, 10, 22)"
1522.0,Spinning Top,0.9971957,"(274, 154, 22, 18)"
1523.0,Spinning Top,0.9905351,"(882, 697, 10, 23)"
1523.0,Spinning Top,0.9905351,"(887, 677, 10, 24)"
1523.0,Spinning Top,0.9905351,"(660, 675, 45, 11)"
1523.0,Spinning Top,0.9905351,"(568, 638, 34, 10)"
1523.0,Spinning Top,0.9905351,"(451, 566, 96, 24)"
1523.0,Spinning Top,0.9905351,"(446, 480, 74, 26)"
1523.0,Spinning Top,0.9905351,"(532, 394, 10, 26)"
1523.0,Spinning Top,0.9905351,"(1047, 363, 42, 17)"
1523.0,Spinning Top,0.9905351,"(626, 326, 14, 49)"
1524.0,Spinning Top,0.9911601,"(882, 697, 10, 23)"
1524.0,Spinning Top,0.9911601,"(887, 677, 10, 24)"
1524.0,Spinning Top,0.9911601,"(660, 675, 45, 11)"
1524.0,Spinning Top,0.9911601,"(568, 638, 34, 10)"
1524.0,Spinning Top,0.9911601,"(451, 566, 96, 24)"
1524.0,Spinning Top,0.9911601,"(446, 480, 74, 26)"
1524.0,Spinning Top,0.9911601,"(531, 394, 11, 26)"
1524.0,Spinning Top,0.9911601,"(1047, 363, 42, 17)"
1524.0,Spinning Top,0.9911601,"(626, 326, 14, 49)"
1525.0,Spinning Top,0.98033774,"(865, 706, 25, 7)"
1525.0,Spinning Top,0.98033774,"(691, 677, 12, 18)"
1525.0,Spinning Top,0.98033774,"(658, 676, 25, 9)"
1525.0,Spinning Top,0.98033774,"(563, 639, 35, 12)"
1525.0,Spinning Top,0.98033774,"(443, 566, 102, 25)"
1525.0,Spinning Top,0.98033774,"(459, 444, 29, 87)"
1525.0,Spinning Top,0.98033774,"(314, 417, 12, 21)"
1525.0,Spinning Top,0.98033774,"(534, 377, 11, 47)"
1525.0,Spinning Top,0.98033774,"(1038, 367, 43, 13)"
1525.0,Spinning Top,0.98033774,"(625, 323, 12, 50)"
1525.0,Spinning Top,0.98033774,"(1119, 299, 8, 18)"
1525.0,Spinning Top,0.98033774,"(940, 264, 18, 10)"
1526.0,Spinning Top,0.9808811,"(865, 706, 25, 7)"
1526.0,Spinning Top,0.9808811,"(691, 677, 12, 18)"
1526.0,Spinning Top,0.9808811,"(658, 676, 25, 9)"
1526.0,Spinning Top,0.9808811,"(563, 639, 35, 12)"
1526.0,Spinning Top,0.9808811,"(443, 566, 102, 25)"
1526.0,Spinning Top,0.9808811,"(459, 444, 29, 87)"
1526.0,Spinning Top,0.9808811,"(314, 417, 12, 21)"
1526.0,Spinning Top,0.9808811,"(534, 377, 11, 47)"
1526.0,Spinning Top,0.9808811,"(1038, 367, 43, 13)"
1526.0,Spinning Top,0.9808811,"(625, 323, 12, 50)"
1526.0,Spinning Top,0.9808811,"(1119, 299, 8, 18)"
1526.0,Spinning Top,0.9808811,"(940, 264, 18, 10)"
1527.0,Spinning Top,0.8588369,"(566, 644, 27, 11)"
1527.0,Spinning Top,0.8588369,"(543, 626, 17, 19)"
1527.0,Spinning Top,0.8588369,"(436, 562, 105, 19)"
1527.0,Spinning Top,0.8588369,"(464, 481, 12, 38)"
1527.0,Spinning Top,0.8588369,"(466, 442, 22, 40)"
1527.0,Spinning Top,0.8588369,"(515, 400, 11, 22)"
1527.0,Spinning Top,0.8588369,"(590, 354, 12, 15)"
1527.0,Spinning Top,0.8588369,"(1033, 359, 33, 13)"
1527.0,Spinning Top,0.8588369,"(1063, 277, 15, 29)"
1527.0,Spinning Top,0.8588369,"(595, 280, 29, 12)"
1527.0,Spinning Top,0.8588369,"(334, 232, 8, 20)"
1527.0,Spinning Top,0.8588369,"(298, 199, 22, 12)"
1527.0,Spinning Top,0.8588369,"(456, 152, 14, 18)"
1528.0,Spinning Top,0.8593782,"(566, 644, 27, 11)"
1528.0,Spinning Top,0.8593782,"(543, 626, 17, 19)"
1528.0,Spinning Top,0.8593782,"(436, 562, 105, 19)"
1528.0,Spinning Top,0.8593782,"(464, 481, 12, 38)"
1528.0,Spinning Top,0.8593782,"(466, 442, 22, 40)"
1528.0,Spinning Top,0.8593782,"(515, 400, 11, 22)"
1528.0,Spinning Top,0.8593782,"(590, 354, 12, 15)"
1528.0,Spinning Top,0.8593782,"(1033, 359, 33, 13)"
1528.0,Spinning Top,0.8593782,"(1063, 277, 15, 29)"
1528.0,Spinning Top,0.8593782,"(595, 280, 29, 12)"
1528.0,Spinning Top,0.8593782,"(334, 232, 8, 20)"
1528.0,Spinning Top,0.8593782,"(298, 199, 22, 12)"
1528.0,Spinning Top,0.8593782,"(456, 152, 14, 18)"
1529.0,Non-Spinning Top,0.6732204,"(473, 641, 39, 12)"
1529.0,Non-Spinning Top,0.6732204,"(278, 630, 24, 16)"
1529.0,Non-Spinning Top,0.6732204,"(220, 608, 16, 24)"
1529.0,Non-Spinning Top,0.6732204,"(582, 582, 36, 31)"
1529.0,Non-Spinning Top,0.6732204,"(272, 582, 23, 8)"
1529.0,Non-Spinning Top,0.6732204,"(435, 574, 46, 23)"
1529.0,Non-Spinning Top,0.6732204,"(418, 526, 34, 26)"
1529.0,Non-Spinning Top,0.6732204,"(1017, 357, 39, 13)"
1529.0,Non-Spinning Top,0.6732204,"(499, 339, 18, 37)"
1529.0,Non-Spinning Top,0.6732204,"(335, 233, 48, 314)"
1530.0,Non-Spinning Top,0.6721551,"(473, 641, 39, 11)"
1530.0,Non-Spinning Top,0.6721551,"(278, 630, 24, 16)"
1530.0,Non-Spinning Top,0.6721551,"(220, 608, 16, 24)"
1530.0,Non-Spinning Top,0.6721551,"(582, 582, 36, 31)"
1530.0,Non-Spinning Top,0.6721551,"(272, 582, 23, 8)"
1530.0,Non-Spinning Top,0.6721551,"(435, 574, 46, 23)"
1530.0,Non-Spinning Top,0.6721551,"(418, 526, 34, 26)"
1530.0,Non-Spinning Top,0.6721551,"(1017, 357, 39, 13)"
1530.0,Non-Spinning Top,0.6721551,"(499, 339, 18, 37)"
1530.0,Non-Spinning Top,0.6721551,"(335, 233, 48, 314)"
1531.0,Non-Spinning Top,0.8977421,"(504, 756, 18, 19)"
1531.0,Non-Spinning Top,0.8977421,"(288, 756, 45, 12)"
1531.0,Non-Spinning Top,0.8977421,"(97, 649, 290, 56)"
1531.0,Non-Spinning Top,0.8977421,"(1019, 358, 15, 19)"
1531.0,Non-Spinning Top,0.8977421,"(334, 233, 49, 316)"
1531.0,Non-Spinning Top,0.8977421,"(1097, 147, 16, 14)"
1532.0,Non-Spinning Top,0.90096426,"(504, 756, 18, 19)"
1532.0,Non-Spinning Top,0.90096426,"(288, 756, 45, 12)"
1532.0,Non-Spinning Top,0.90096426,"(97, 649, 290, 56)"
1532.0,Non-Spinning Top,0.90096426,"(1019, 358, 15, 19)"
1532.0,Non-Spinning Top,0.90096426,"(334, 233, 49, 316)"
1532.0,Non-Spinning Top,0.90096426,"(1097, 147, 16, 14)"
1533.0,Non-Spinning Top,0.8840692,"(580, 852, 22, 13)"
1533.0,Non-Spinning Top,0.8840692,"(573, 818, 26, 20)"
1533.0,Non-Spinning Top,0.8840692,"(295, 848, 246, 26)"
1533.0,Non-Spinning Top,0.8840692,"(279, 756, 51, 10)"
1533.0,Non-Spinning Top,0.8840692,"(55, 712, 461, 107)"
1533.0,Non-Spinning Top,0.8840692,"(334, 233, 49, 316)"
1533.0,Non-Spinning Top,0.8840692,"(1091, 203, 10, 20)"
1533.0,Non-Spinning Top,0.8840692,"(1064, 198, 8, 24)"
1533.0,Non-Spinning Top,0.8840692,"(1024, 184, 10, 42)"
1533.0,Non-Spinning Top,0.8840692,"(946, 194, 8, 20)"
1533.0,Non-Spinning Top,0.8840692,"(1087, 141, 24, 22)"
1534.0,Non-Spinning Top,0.8844992,"(580, 852, 23, 13)"
1534.0,Non-Spinning Top,0.8844992,"(573, 817, 25, 20)"
1534.0,Non-Spinning Top,0.8844992,"(295, 848, 246, 26)"
1534.0,Non-Spinning Top,0.8844992,"(279, 756, 51, 10)"
1534.0,Non-Spinning Top,0.8844992,"(55, 712, 461, 107)"
1534.0,Non-Spinning Top,0.8844992,"(334, 233, 49, 316)"
1534.0,Non-Spinning Top,0.8844992,"(1091, 203, 10, 20)"
1534.0,Non-Spinning Top,0.8844992,"(1064, 198, 8, 24)"
1534.0,Non-Spinning Top,0.8844992,"(1024, 184, 10, 42)"
1534.0,Non-Spinning Top,0.8844992,"(946, 194, 8, 20)"
1534.0,Non-Spinning Top,0.8844992,"(1087, 141, 24, 22)"
1535.0,Spinning Top,0.50690544,"(580, 852, 22, 13)"
1535.0,Spinning Top,0.50690544,"(573, 818, 26, 20)"
1535.0,Spinning Top,0.50690544,"(1093, 793, 10, 55)"
1535.0,Spinning Top,0.50690544,"(227, 827, 365, 39)"
1535.0,Spinning Top,0.50690544,"(880, 592, 28, 10)"
1535.0,Spinning Top,0.50690544,"(817, 564, 27, 14)"
1535.0,Spinning Top,0.50690544,"(56, 713, 463, 107)"
1535.0,Spinning Top,0.50690544,"(922, 378, 18, 38)"
1535.0,Spinning Top,0.50690544,"(335, 233, 48, 314)"
1535.0,Spinning Top,0.50690544,"(1090, 203, 10, 19)"
1535.0,Spinning Top,0.50690544,"(1064, 198, 8, 24)"
1535.0,Spinning Top,0.50690544,"(1007, 199, 42, 10)"
1535.0,Spinning Top,0.50690544,"(1087, 141, 24, 22)"
1536.0,Non-Spinning Top,0.5004874,"(580, 852, 22, 13)"
1536.0,Non-Spinning Top,0.5004874,"(573, 818, 25, 20)"
1536.0,Non-Spinning Top,0.5004874,"(1093, 793, 10, 55)"
1536.0,Non-Spinning Top,0.5004874,"(227, 827, 365, 39)"
1536.0,Non-Spinning Top,0.5004874,"(880, 592, 28, 10)"
1536.0,Non-Spinning Top,0.5004874,"(817, 564, 27, 14)"
1536.0,Non-Spinning Top,0.5004874,"(56, 713, 463, 107)"
1536.0,Non-Spinning Top,0.5004874,"(922, 378, 18, 38)"
1536.0,Non-Spinning Top,0.5004874,"(335, 233, 48, 314)"
1536.0,Non-Spinning Top,0.5004874,"(1090, 203, 10, 19)"
1536.0,Non-Spinning Top,0.5004874,"(1064, 198, 8, 24)"
1536.0,Non-Spinning Top,0.5004874,"(1007, 199, 42, 10)"
1536.0,Non-Spinning Top,0.5004874,"(1087, 141, 24, 22)"
1537.0,Spinning Top,0.93547946,"(580, 852, 22, 13)"
1537.0,Spinning Top,0.93547946,"(573, 818, 25, 20)"
1537.0,Spinning Top,0.93547946,"(1101, 801, 10, 36)"
1537.0,Spinning Top,0.93547946,"(246, 838, 343, 34)"
1537.0,Spinning Top,0.93547946,"(56, 713, 463, 104)"
1537.0,Spinning Top,0.93547946,"(923, 390, 22, 10)"
1537.0,Spinning Top,0.93547946,"(1083, 357, 10, 24)"
1537.0,Spinning Top,0.93547946,"(335, 233, 52, 312)"
1537.0,Spinning Top,0.93547946,"(1089, 203, 10, 20)"
1537.0,Spinning Top,0.93547946,"(1063, 197, 8, 26)"
1537.0,Spinning Top,0.93547946,"(1007, 199, 42, 10)"
1537.0,Spinning Top,0.93547946,"(1089, 143, 23, 18)"
1538.0,Spinning Top,0.93528783,"(580, 852, 22, 13)"
1538.0,Spinning Top,0.93528783,"(573, 818, 25, 20)"
1538.0,Spinning Top,0.93528783,"(1101, 801, 10, 36)"
1538.0,Spinning Top,0.93528783,"(246, 838, 342, 34)"
1538.0,Spinning Top,0.93528783,"(56, 713, 463, 104)"
